gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TotalCharges_per_month,Churn
0,0,0,0,33,1,0,0,0,0,0,0,0,0,68.25,2171.15,1,0,0,0,0,1,0,63.85735294117647,1
1,0,0,0,41,1,1,1,0,0,0,0,0,1,81.3,3190.65,1,0,0,0,1,0,0,75.96785714285714,0
0,1,0,0,1,1,1,0,0,0,0,0,0,1,74.15864652971882,74.15864652971882,1,0,0,0,0,1,0,37.07932326485941,1
1,0,1,1,24,1,1,0,0,0,0,0,0,0,24.7,571.75,0,1,0,1,0,0,1,22.87,0
0,0,1,0,60,1,0,0,1,0,0,1,0,1,94.33171226932555,5616.634902818061,1,0,0,0,0,1,0,91.73663183549635,1
0,0,1,1,59,0,0,1,0,1,0,0,0,0,34.8,1980.3,0,0,1,0,0,0,1,33.005,0
0,0,1,0,24,1,0,0,0,0,0,0,0,0,19.75,483.15,0,1,0,1,0,0,1,19.326,0
0,0,0,0,33,0,0,0,0,1,0,0,0,1,52.03561025109129,1715.8493419999324,0,0,0,0,0,1,0,50.686369317400214,1
0,0,0,0,5,1,0,0,0,1,1,1,0,1,63.95,318.1,0,0,0,0,1,0,0,53.01666666666667,0
0,1,1,0,53,1,1,0,0,0,0,1,1,1,101.75682304547367,5549.85087401208,1,0,0,0,0,0,0,102.59140088123458,1
1,1,1,0,65,1,1,0,0,1,0,1,1,1,106.04109239890262,6976.631568050023,1,0,1,0,0,0,0,104.60810475897102,1
0,0,0,0,14,1,0,0,0,0,0,0,0,0,20.4,275.7,0,1,1,0,0,0,0,18.38,0
1,0,0,0,31,1,0,1,0,1,1,0,0,0,87.6,2724.25,1,0,0,0,0,1,0,85.1328125,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,19.3,44.4,0,1,0,0,0,0,1,14.799999999999999,0
0,0,1,0,6,1,0,0,1,1,0,0,1,1,94.23841377491613,534.2157675247419,1,0,0,0,0,1,0,76.31653821782027,1
1,0,0,0,23,1,1,0,0,0,0,1,1,1,93.5,2341.55,1,0,0,0,0,1,0,97.56458333333335,0
0,0,0,0,4,1,1,0,1,0,0,0,1,1,91.97762148755794,364.8034878908429,1,0,0,0,0,1,0,72.96069757816859,1
1,0,1,1,19,1,1,0,0,0,0,0,0,0,25.6,485.9,0,1,0,1,0,0,1,24.294999999999998,0
1,0,1,1,71,1,0,0,0,0,0,0,0,0,19.9,1397.3,0,1,0,1,1,0,0,19.406944444444445,0
0,0,0,0,63,1,1,1,1,1,1,1,0,0,104.5,6590.8,1,0,1,0,1,0,0,102.98125,0
0,0,1,1,25,1,1,0,0,0,0,1,0,0,60.35,1404.65,0,0,0,0,0,1,0,54.025000000000006,0
0,0,0,0,32,0,0,0,0,0,0,0,0,1,69.29303870297443,2348.6953440296334,0,0,0,0,0,0,0,70.61743166797147,1
1,0,0,0,29,1,0,0,0,0,0,0,0,0,20.0,599.3,0,1,1,0,0,0,1,19.976666666666667,0
0,0,0,0,6,1,0,0,0,1,0,1,0,0,60.9,414.1,0,0,0,0,0,0,1,59.15714285714286,0
0,0,1,0,57,1,1,0,0,1,0,1,1,1,97.83279000210081,5282.159144409266,0,0,0,0,0,1,0,91.20212093528961,1
0,0,0,0,1,1,0,1,0,0,0,0,1,1,84.6,84.6,1,0,0,0,0,0,1,42.3,1
1,0,0,0,5,0,0,0,0,0,0,0,0,0,25.90343416323535,133.02396523441521,0,0,0,0,0,0,0,20.44281344075157,1
1,1,1,0,37,1,0,0,0,0,0,0,0,0,19.6,727.8,0,1,1,0,0,0,1,19.152631578947368,0
0,0,0,0,1,1,0,0,1,0,0,0,0,1,74.5486065453106,74.5486065453106,1,0,0,0,0,1,0,37.2743032726553,1
0,0,1,1,26,1,1,0,0,1,0,0,1,0,103.10270691122201,2708.346508292661,1,0,0,0,0,1,0,98.71053459020507,1
0,0,1,0,9,1,0,0,0,0,0,0,1,0,88.81094101576166,853.9102354978736,1,0,0,0,0,1,0,83.61358887820367,1
0,0,1,1,29,1,1,0,1,1,0,1,1,0,80.1,2211.8,0,0,0,0,1,0,0,73.72666666666667,0
0,0,0,0,59,1,0,0,0,1,1,1,0,1,64.65,3735.45,0,0,0,0,0,1,0,62.2575,0
0,0,0,0,31,1,1,0,1,0,0,0,0,1,79.64441856070496,2589.5253742643963,0,0,0,0,0,0,0,80.39158656279292,1
0,0,0,0,6,1,0,0,0,0,0,1,1,0,93.93633120891566,574.8325774954534,1,0,0,0,0,1,0,82.11893964220764,1
1,0,0,0,10,1,0,0,0,0,0,0,0,1,81.40037642925623,834.4241193984619,1,0,0,0,0,0,0,73.30230393357715,1
0,1,0,0,24,1,1,0,1,0,0,1,1,1,104.13545343689265,2434.1386386731406,1,0,0,0,0,1,0,97.36554554692562,1
1,0,0,0,39,0,0,1,1,0,1,0,0,0,41.15,1700.9,0,0,1,0,0,0,0,42.5225,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.5,19.5,0,1,0,0,0,0,1,9.75,1
0,0,0,1,2,1,0,0,0,0,0,0,1,1,55.3,108.65,0,0,0,0,0,1,0,36.21666666666667,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,44.44338167914993,44.44338167914993,0,0,0,0,0,0,1,22.221690839574965,1
0,0,0,0,45,1,0,0,0,1,0,0,0,0,54.55152230403455,2460.0498544965694,0,0,0,0,0,0,0,52.52286668632825,1
0,0,0,0,1,1,0,0,0,0,0,0,1,1,79.25,79.25,1,0,0,0,0,1,0,39.625,1
0,0,1,1,60,1,0,0,0,0,0,0,0,0,20.55,1205.05,0,1,0,1,0,0,1,19.754918032786886,0
1,1,0,0,1,1,0,0,0,0,0,0,0,1,69.95,69.95,1,0,0,0,0,1,0,34.975,1
0,0,0,0,30,1,1,0,0,0,1,0,1,1,89.9,2723.15,1,0,0,0,1,0,0,87.84354838709677,0
1,1,0,0,36,1,1,0,0,0,0,0,0,1,74.9,2659.45,1,0,0,0,0,0,0,71.87702702702703,0
0,0,0,0,1,1,1,0,0,0,0,0,0,0,50.75,50.75,0,0,0,0,0,0,1,25.375,0
0,0,0,0,3,1,0,0,0,0,1,0,0,1,50.25,152.3,0,0,0,0,0,0,1,38.075,0
1,0,0,0,4,1,0,0,0,0,0,0,0,0,20.35,76.41126711627096,0,1,0,0,0,0,1,15.282253423254193,1
1,1,0,0,14,1,0,1,1,0,0,0,0,0,78.85,1043.8,1,0,0,0,0,1,0,69.58666666666666,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.75,20.75,0,1,0,0,1,0,0,10.375,0
0,1,0,0,8,1,1,0,0,0,0,0,1,0,99.5460536938271,781.4947475345467,1,0,0,0,0,1,0,85.927741361729,1
0,1,0,0,16,1,0,0,0,0,0,0,0,0,81.64290027085687,1330.1211571306005,1,0,0,0,0,0,0,74.08962366230575,1
0,1,0,0,40,1,1,0,1,1,0,1,1,1,105.23535557935166,4302.6066742867315,1,0,0,0,0,0,0,104.0909528640441,1
0,0,0,0,1,1,0,0,0,0,0,0,0,1,70.3,70.3,1,0,0,0,0,1,0,35.15,1
0,0,0,0,16,1,0,0,0,1,0,0,0,1,79.8046396290985,1311.426288354267,1,0,0,0,0,1,0,76.60386650144665,1
0,0,0,0,4,1,0,0,0,0,0,1,0,1,56.4,234.85,0,0,0,0,0,1,0,46.97,0
0,0,0,0,21,0,0,1,0,0,1,1,0,1,43.55,1011.5,0,0,0,0,0,0,1,45.97727272727273,0
0,0,0,0,65,1,1,0,1,1,0,1,1,1,107.89911568559712,6956.433371993207,1,0,0,0,0,1,0,105.40050563626072,1
1,0,1,0,37,1,1,1,0,1,1,0,1,1,99.2,3754.6,1,0,1,0,0,1,0,98.80526315789473,1
0,0,1,1,29,1,1,1,0,0,1,1,0,0,69.05,1958.45,0,0,1,0,0,0,0,65.28166666666667,0
0,0,0,0,25,1,0,0,0,0,0,0,1,0,93.55720589858046,2454.606985253549,1,0,0,0,0,0,0,92.31808599161347,1
0,0,0,0,5,1,0,0,0,0,0,0,0,1,81.37180196268129,416.28483057126454,1,0,0,0,0,0,0,69.38080509521076,1
1,0,0,0,1,0,0,0,0,0,0,1,0,1,35.678132457024894,35.678132457024894,0,0,0,0,0,1,0,17.839066228512447,1
1,0,0,0,1,1,0,0,1,1,0,0,0,1,82.3,82.3,1,0,0,0,0,1,0,41.15,1
0,0,0,0,49,1,1,0,0,0,0,1,1,1,95.66354478509643,4804.596868652018,1,0,0,0,0,1,0,94.89163868137751,1
0,0,1,0,21,1,1,0,0,1,1,1,1,1,106.1,2249.95,1,0,0,0,0,1,0,102.27045454545454,1
0,0,0,0,68,1,1,1,1,1,0,1,0,0,101.35,7110.75,1,0,1,0,0,0,0,103.05434782608695,0
0,0,1,1,60,1,1,0,0,0,0,0,0,0,23.95,1506.4,0,1,1,0,1,0,0,24.695081967213117,0
1,1,1,0,50,1,1,0,0,0,1,1,1,1,100.65,5189.75,1,0,1,0,0,1,0,101.75980392156863,0
1,0,0,0,3,1,0,0,0,0,0,1,0,0,79.78607548811604,244.8807577630119,1,0,0,0,0,1,0,61.220189440752975,1
0,0,0,0,15,1,0,0,0,0,0,1,1,1,100.17797229116347,1501.2502662271825,1,0,0,0,0,1,0,93.0941369166078,1
1,0,1,1,22,1,0,0,0,0,0,0,0,0,20.75,452.35,0,1,1,0,0,0,0,19.667391304347827,0
1,0,0,0,3,1,0,0,0,0,0,0,0,0,19.680740852742748,59.26555488354351,0,1,0,0,0,0,0,14.816388720885877,1
0,0,1,0,72,1,1,1,1,1,1,1,1,1,89.05,6254.45,0,0,0,1,0,0,0,85.67739726027396,0
1,0,1,0,59,1,1,0,1,0,0,1,1,0,101.1,6039.9,1,0,0,0,0,1,0,100.66499999999999,1
1,0,1,0,2,0,0,0,0,0,0,0,1,1,35.1,68.75,0,0,0,0,0,1,0,22.916666666666668,1
0,0,0,0,2,0,0,0,0,0,0,0,0,0,21.786892887806623,38.461002818322086,0,0,0,0,0,0,0,12.82033427277403,1
1,0,0,0,66,1,1,1,1,1,1,1,1,1,90.05,5965.95,0,0,0,1,1,0,0,89.04402985074627,0
1,0,1,1,69,1,1,1,0,1,0,0,0,0,84.45,5848.6,1,0,1,0,0,0,0,83.55142857142857,0
0,0,1,1,62,1,0,1,1,1,1,1,1,0,86.1,5215.25,0,0,0,1,0,1,0,82.78174603174604,0
1,0,0,0,5,1,0,0,1,0,0,1,0,1,85.3,420.45,1,0,0,0,0,0,1,70.075,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.779102486074983,19.779102486074983,0,1,0,0,0,0,1,9.889551243037491,1
0,0,0,0,12,1,0,0,0,0,0,1,0,1,81.45,912.0,1,0,0,0,0,1,0,70.15384615384616,0
0,0,0,0,1,1,0,0,0,0,0,1,1,0,94.35623953318506,94.35623953318506,1,0,0,0,0,1,0,47.17811976659253,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,45.69060072075354,45.69060072075354,0,0,0,0,0,1,0,22.84530036037677,1
1,0,0,0,2,1,0,0,0,0,0,0,0,0,70.0,153.05,1,0,0,0,0,0,0,51.01666666666667,1
1,0,1,0,1,1,0,0,0,0,0,0,0,1,20.65,20.65,0,1,0,0,0,0,1,10.325,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.12248462637023,26.170108328217925,0,0,0,0,0,0,0,10.439725446288781,1
0,0,1,1,65,1,1,0,0,0,0,0,0,0,24.75,1715.1,0,1,0,1,1,0,0,25.986363636363635,0
0,1,1,0,30,1,1,0,0,1,0,1,1,0,74.85,2181.75,0,0,0,1,0,1,0,70.37903225806451,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,69.89306238128968,69.89306238128968,1,0,0,0,0,1,0,34.94653119064484,1
1,0,1,1,41,1,0,0,0,0,0,0,0,0,79.38826914733465,3325.272316796505,0,0,0,0,0,0,0,78.63411127202565,1
0,1,1,1,68,1,1,0,0,1,1,1,1,1,107.15,7379.8,1,0,1,0,1,0,0,106.9536231884058,0
1,0,0,0,37,1,1,0,1,1,0,1,1,1,101.9,3545.35,1,0,0,0,0,0,0,93.29868421052632,1
1,0,0,0,64,1,1,0,0,0,0,0,0,0,24.7,1642.75,0,1,1,0,0,0,1,25.273076923076925,0
0,0,0,0,22,1,0,0,0,0,0,0,0,1,91.04085906806547,2025.220403720801,1,0,0,0,0,0,0,87.26694032335541,1
0,0,0,0,35,1,0,0,0,0,0,1,1,1,101.52501910039719,3627.617753321705,1,0,0,0,0,0,0,99.4628282374823,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,78.42706958128848,78.42706958128848,1,0,0,0,0,1,0,39.21353479064424,1
0,0,0,1,66,1,0,0,1,1,1,1,1,1,79.5,5196.1,0,0,0,1,1,0,0,77.55373134328359,0
0,0,0,0,9,1,0,0,0,0,0,0,0,0,47.43505851334616,438.9329133015731,0,0,0,0,0,0,0,40.90959823640053,1
0,0,0,0,32,1,0,0,0,0,0,0,0,0,60.918043479371285,2001.167735947338,0,0,0,0,0,0,0,59.58608010114901,1
0,1,0,0,19,1,1,1,0,0,0,1,0,1,90.6,1660.0,1,0,0,0,0,1,0,83.0,1
0,0,0,0,5,1,0,0,0,1,0,1,1,1,70.03381188673991,346.72376226520163,0,0,0,0,0,0,0,57.78729371086694,1
1,0,0,0,29,1,0,1,0,1,1,0,0,0,58.0,1734.5,0,0,1,0,1,0,0,57.81666666666667,0
0,0,0,0,33,1,1,0,1,1,0,1,1,0,106.35,3538.8258398198295,1,0,0,0,0,0,0,103.33917904638018,1
0,0,0,0,18,1,0,0,0,0,0,0,0,0,20.05,358.5,0,1,0,0,0,0,1,18.86842105263158,0
0,0,0,0,2,1,0,0,0,0,0,0,0,0,80.38149531185636,168.35295693433324,1,0,0,0,0,0,0,56.11765231144442,1
1,1,0,0,2,1,1,0,0,0,0,1,0,1,85.55,187.45,1,0,0,0,0,1,0,62.48333333333333,1
0,0,0,0,2,1,1,0,0,0,0,0,0,1,86.51013879615289,180.8326509340193,1,0,0,0,0,1,0,60.27755031133977,1
1,0,1,0,72,1,1,1,1,1,0,1,0,0,100.65,7334.05,1,0,0,1,0,0,0,100.46643835616439,0
1,1,1,0,38,1,1,0,0,0,0,0,0,1,74.95,2869.85,1,0,0,0,0,0,0,73.58589743589744,1
1,0,0,0,10,1,1,0,0,0,0,0,0,1,75.75,777.3,1,0,0,0,0,0,1,70.66363636363636,0
0,0,1,1,57,1,1,0,0,1,0,1,1,1,94.22933407534265,5293.297137457874,0,0,0,1,0,0,0,92.25509929157847,1
0,0,1,1,12,1,0,0,0,0,0,0,1,0,53.65,696.35,0,0,1,0,1,0,0,53.565384615384616,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,45.59472021000508,45.59472021000508,0,0,0,0,0,0,1,22.79736010500254,1
0,0,0,0,1,1,0,0,0,0,0,0,1,0,80.48021116969848,80.48021116969848,1,0,0,0,0,1,0,40.24010558484924,1
1,0,0,0,11,1,0,0,0,0,0,1,1,1,99.17886421489013,1125.3474741578827,1,0,0,0,0,0,0,89.67614889857197,1
1,0,1,0,5,1,0,0,0,0,0,0,0,0,69.95,330.15,1,0,0,0,0,1,0,55.025,1
0,0,1,0,46,0,0,1,0,1,1,0,0,0,40.4,1842.7,0,0,0,1,1,0,0,39.206382978723404,0
1,0,1,1,71,1,1,1,0,1,1,0,1,0,100.45,7159.7,1,0,0,1,0,1,0,99.44027777777778,0
0,0,0,0,10,0,0,0,0,0,0,0,0,1,44.64844360969181,435.62119521808177,0,0,0,0,0,0,0,39.422277875536935,1
1,0,0,0,3,1,0,0,0,0,0,0,0,1,76.0824248639265,246.3171166584198,1,0,0,0,0,1,0,61.57927916460495,1
0,0,1,1,35,1,1,0,0,0,1,1,1,1,73.45,2661.1,0,0,1,0,0,0,0,73.91944444444444,0
0,0,0,0,54,1,0,1,1,0,0,1,0,1,65.3,3512.9,0,0,0,1,0,0,0,63.870909090909095,0
0,0,0,0,4,1,0,0,0,0,0,0,0,1,84.3274135229373,320.99525421927586,1,0,0,0,0,0,0,64.19905084385518,1
0,0,0,0,1,1,0,0,0,0,0,1,1,0,90.67225489403454,90.67225489403454,1,0,0,0,0,1,0,45.33612744701727,1
0,0,0,0,1,1,1,0,0,1,0,1,1,1,101.45,101.45,1,0,0,0,0,1,0,50.725,1
1,0,0,0,40,1,1,0,1,0,0,0,0,0,75.27828931540594,2924.0896179843908,0,0,0,0,1,0,0,72.27289862382689,1
0,0,0,1,43,0,0,1,1,1,0,0,0,1,40.45,1912.85,0,0,0,0,0,1,0,43.47386363636363,0
0,0,0,0,5,0,0,0,0,1,0,0,0,0,39.74142468155976,216.88218691161774,0,0,0,0,0,0,0,36.14703115193629,1
1,0,0,0,2,1,1,0,0,0,0,0,0,1,75.55,166.3,1,0,0,0,0,1,0,55.43333333333334,1
0,0,0,0,2,1,0,0,0,1,0,0,1,1,85.85,167.3,1,0,0,0,0,1,0,55.76666666666667,1
1,0,0,0,47,1,1,1,1,0,1,0,1,0,74.05,3496.3,0,0,0,1,0,0,1,72.83958333333334,0
0,0,0,0,40,1,0,0,1,0,0,1,1,1,99.67159571551544,4059.944348794657,1,0,0,0,1,0,0,99.02303289743067,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,44.4,44.4,0,0,0,0,0,0,1,22.2,1
1,0,0,0,12,1,0,0,0,0,0,0,0,0,19.7,260.9,0,1,1,0,0,0,1,20.069230769230767,0
0,0,0,0,15,1,0,0,0,0,0,0,0,0,19.75,311.6,0,1,0,0,0,0,1,19.475,0
0,0,0,0,43,0,0,0,0,1,1,0,1,0,44.15,1931.3,0,0,1,0,0,1,0,43.893181818181816,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,50.21680070397427,50.21680070397427,0,0,0,0,0,0,1,25.108400351987136,1
0,0,0,0,1,1,0,0,0,0,0,1,0,1,79.75727650966793,79.75727650966793,1,0,0,0,0,1,0,39.878638254833966,1
1,0,0,0,1,0,0,0,0,1,1,0,0,0,35.9,35.9,0,0,0,0,0,0,1,17.95,0
1,0,1,0,60,0,0,1,1,0,1,0,0,0,37.7,2288.7,0,0,0,1,0,0,0,37.51967213114754,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.4,24.4,0,0,0,0,0,0,1,12.2,0
0,0,0,0,48,1,0,0,0,0,0,0,0,0,19.95,1004.5,0,1,1,0,0,0,0,20.5,0
1,0,0,0,8,1,0,0,0,0,0,0,0,0,20.0,141.6,0,1,0,1,0,0,1,15.733333333333333,0
1,0,0,1,5,1,0,0,0,0,1,0,0,1,51.0,286.8,0,0,0,0,0,0,1,47.800000000000004,0
0,0,1,1,72,1,1,1,1,1,1,1,1,0,89.85,6562.9,0,0,0,1,1,0,0,89.90273972602739,0
0,0,1,1,70,1,0,0,0,0,0,0,0,0,20.05,1360.25,0,1,0,1,1,0,0,19.158450704225352,0
1,1,1,0,27,1,1,0,1,1,1,1,1,0,83.85,2310.2,0,0,0,0,0,1,0,82.50714285714285,0
1,0,0,0,39,1,0,1,1,0,0,0,0,1,80.35507460247459,3233.7885598615703,1,0,0,0,1,0,0,79.86687710294326,1
1,0,0,0,7,1,1,0,0,0,0,0,0,1,74.90516960882144,541.4550069204643,1,0,0,0,0,0,0,67.68187586505803,1
1,0,1,0,60,1,1,0,1,0,0,1,1,1,99.8,5985.75,1,0,0,0,0,1,0,98.12704918032787,0
1,1,1,0,5,1,0,0,0,0,0,0,0,1,69.35,341.6,1,0,0,0,0,1,0,56.93333333333334,0
1,0,0,0,7,1,1,0,0,0,0,0,0,1,74.9140501775008,541.9789604725464,1,0,0,0,0,0,0,67.7473700590683,1
0,0,1,0,50,1,0,0,0,0,0,0,0,0,20.55,1067.65,0,1,0,1,0,0,1,20.9343137254902,0
0,0,0,0,3,1,1,0,0,0,0,0,1,0,87.14675106874371,262.6149128575933,1,0,0,0,0,1,0,65.65372821439833,1
0,0,0,0,69,1,1,0,1,0,1,1,1,1,104.7,7220.35,1,0,1,0,0,0,0,103.14785714285715,1
1,0,0,0,1,1,0,0,0,0,0,1,0,1,54.65,54.65,0,0,0,0,0,1,0,27.325,0
0,1,1,0,29,1,1,0,0,0,0,0,1,0,94.08090680063246,2653.950518506589,1,0,0,0,0,1,0,88.1397336561852,1
1,0,0,0,17,1,0,1,0,0,0,1,1,1,103.5116016891818,1743.26349505886,1,0,0,0,0,1,0,96.41805950928254,1
1,0,1,1,2,1,0,0,0,0,0,0,0,0,70.4,147.15,1,0,0,0,0,1,0,49.050000000000004,1
1,0,0,0,25,0,0,0,0,1,1,1,1,0,54.2,1423.15,0,0,1,0,0,1,0,54.736538461538466,0
0,0,0,0,21,0,0,0,1,0,1,0,0,1,36.0,780.15,0,0,0,0,0,0,1,35.461363636363636,0
0,0,0,0,72,0,0,1,1,1,1,1,1,1,65.6,4566.5,0,0,0,1,0,0,0,62.554794520547944,0
0,0,0,0,61,1,1,0,0,0,0,1,1,1,86.85148749934683,5289.447862171413,0,0,0,0,0,1,0,84.74974970025292,1
0,0,0,0,7,1,0,0,0,0,0,0,0,0,49.3339735827568,344.05384149654077,0,0,0,0,0,0,0,43.006730187067596,1
0,0,1,1,45,1,0,0,0,0,0,0,0,0,19.2,903.7,0,1,0,1,0,1,0,19.645652173913046,0
1,0,1,1,65,1,1,1,1,0,1,1,1,1,82.5,5215.1,0,0,0,1,0,0,0,79.01666666666667,0
0,0,1,1,72,1,1,1,1,1,1,1,1,1,114.3,8058.55,1,0,0,1,1,0,0,110.39109589041097,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,75.73531069120597,75.73531069120597,1,0,0,0,0,1,0,37.867655345602984,1
0,0,0,0,37,1,0,0,0,0,0,0,1,0,81.60163896121688,3056.1637233325073,0,0,0,0,0,0,0,79.59973295363258,1
0,0,1,0,64,1,1,0,1,0,1,1,1,1,105.25,6823.4,1,0,0,1,0,1,0,104.97538461538461,0
0,0,0,0,72,1,1,1,1,1,1,1,1,1,118.2,8547.15,1,0,0,1,0,1,0,117.08424657534246,0
0,0,0,0,31,1,1,0,1,0,0,0,0,1,79.8225791875115,2591.198104593858,0,0,0,0,0,0,0,79.95718881395162,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,21.1,21.1,0,1,0,0,0,0,1,10.55,0
0,0,1,0,69,1,0,1,1,0,0,0,0,1,53.65,3804.4,0,0,1,0,1,0,0,54.34857142857143,0
1,0,0,0,10,1,0,0,0,0,0,0,1,0,88.91613929036903,951.271298903628,1,0,0,0,0,0,0,81.78563107642132,1
1,0,1,1,52,1,1,1,1,1,0,0,1,0,98.15,4993.4,1,0,0,0,0,0,0,94.21509433962264,0
0,0,1,1,24,1,0,0,0,0,0,0,0,0,20.25,439.75,0,1,1,0,0,0,1,17.59,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,70.7,70.7,1,0,0,0,0,0,1,35.35,0
1,0,0,0,11,1,1,0,0,0,0,0,0,0,25.2,245.15,0,1,1,0,0,1,0,20.429166666666667,0
1,0,0,0,7,1,0,1,0,0,0,0,1,1,59.1,369.25,0,0,1,0,0,1,0,46.15625,0
1,1,0,0,3,1,0,0,0,0,0,1,0,1,84.62332862975644,222.02018313918683,1,0,0,0,0,1,0,55.50504578479671,1
1,0,0,0,68,1,1,1,1,0,1,1,1,0,110.25,7279.35,1,0,0,1,1,0,0,105.49782608695652,0
0,1,0,0,20,1,1,0,0,1,0,1,1,1,98.55,1842.8,1,0,0,0,0,1,0,87.75238095238095,1
0,0,1,0,51,1,1,0,1,0,0,0,1,1,90.35,4614.55,1,0,1,0,1,0,0,88.74134615384615,0
0,0,0,1,1,1,1,0,0,0,0,0,0,1,50.05,50.05,0,0,0,0,0,1,0,25.025,0
1,0,0,0,41,1,1,1,1,1,1,1,1,1,114.5,4527.45,1,0,0,0,0,0,0,107.79642857142856,1
0,1,1,0,2,1,0,0,0,0,0,0,0,0,70.1,141.65,1,0,0,0,0,1,0,47.21666666666667,0
1,0,1,0,20,1,0,0,0,1,1,0,0,1,81.0,1683.7,1,0,0,0,0,0,1,80.17619047619048,0
1,0,1,0,56,1,1,0,0,0,0,0,0,0,24.3,1261.7,0,1,1,0,0,1,0,22.135087719298248,0
0,0,0,0,9,1,0,1,0,1,1,0,1,1,68.25,576.95,0,0,0,0,0,0,0,57.69500000000001,0
0,0,1,1,71,1,1,1,1,1,1,1,1,0,90.3,6287.3,0,0,0,1,1,0,0,87.32361111111112,0
0,0,0,0,31,1,1,0,1,1,0,1,1,1,103.45,3066.45,1,0,1,0,0,1,0,95.8265625,1
1,0,0,0,18,1,0,0,0,0,0,0,0,0,20.1,407.05,0,1,1,0,0,0,1,21.423684210526318,0
0,1,0,0,1,1,0,0,0,0,0,1,0,1,79.1,79.1,1,0,0,0,0,1,0,39.55,1
0,0,1,1,28,1,0,0,0,0,0,0,0,1,20.3,487.95,0,1,0,1,1,0,0,16.825862068965517,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.4,19.4,0,1,0,0,0,0,1,9.7,1
0,0,0,0,55,1,0,1,1,1,0,1,1,0,108.28614730860899,6126.014044984269,1,0,0,0,0,0,0,108.02152106316436,1
1,0,0,0,31,1,0,0,0,0,0,0,0,0,20.95,683.25,0,1,1,0,0,0,1,21.3515625,0
0,0,1,0,47,1,1,0,0,0,0,1,1,1,101.19371588375036,4848.952159688749,1,0,0,0,0,0,0,99.66857141390102,1
0,0,1,0,10,1,0,0,0,0,0,0,0,1,82.33460883624993,856.3451402285142,1,0,0,0,0,1,0,77.8495582025922,1
1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.55429119507843,69.55429119507843,1,0,0,0,0,1,0,34.77714559753922,1
0,0,0,0,1,1,0,0,0,0,0,0,0,1,69.98930494124748,69.98930494124748,1,0,0,0,0,1,0,34.99465247062374,1
0,1,1,0,56,1,0,1,1,1,1,1,1,1,85.65,4824.45,0,0,0,1,0,0,0,84.63947368421053,0
0,0,0,0,5,1,1,0,0,0,0,0,0,1,80.80747658533102,443.5849917009039,1,0,0,0,0,0,0,70.73747603472887,1
1,1,0,0,71,1,1,0,1,0,0,1,1,1,99.65,6951.15,1,0,0,0,1,0,0,96.54374999999999,0
0,0,0,0,36,1,0,0,0,0,0,0,0,1,65.9377143431825,2346.790261821912,0,0,0,0,0,0,0,62.877945783832665,1
1,0,1,0,68,1,1,1,1,1,1,1,1,0,118.6,7990.05,1,0,0,1,0,0,1,115.79782608695652,0
0,0,0,1,22,1,0,0,1,1,0,1,0,1,89.4,2001.5,1,0,0,0,0,1,0,87.02173913043478,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,45.32699481739177,89.64864887223779,0,0,0,0,0,1,0,29.882882957412598,1
0,0,0,0,37,1,1,0,0,1,0,0,1,1,99.22694008599568,3766.7499787840484,1,0,0,0,0,0,0,97.75176400553765,1
0,0,0,0,53,1,0,0,0,0,1,1,1,1,100.89860881842517,5438.610111449209,1,0,0,0,0,0,0,99.49066450631156,1
1,0,0,0,9,1,1,0,0,0,0,0,1,1,83.3,803.3,1,0,0,0,0,1,0,80.33,1
0,0,0,0,10,1,0,0,0,0,0,0,0,1,82.18799641155553,866.8504811974562,1,0,0,0,1,0,0,76.09527280394457,1
0,0,0,0,1,1,0,0,0,0,0,0,0,1,54.97225337260896,54.97225337260896,0,0,0,0,0,1,0,27.48612668630448,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.55,19.55,0,1,0,0,0,0,1,9.775,1
